restaurant_id,restaurant_name,cuisine,city,state,address,phone_number,email,delivery_available,seating_capacity,opening_hours,has_wifi,has_outdoor_seating,payment_methods,parking_available,alcohol_served,reservation_required,music_type,health_rating,has_kids_menu
9000000867,"Mann, Ward and Fields Grill",Indian,New Steven,Delaware,526 Janet Brooks Apt. 138,(349) 683-3382,mannwardandfieldsgrill@gmail.com,Yes,40,9:00 AM - 5:00 PM,No,Yes,"Credit Card, Apple Pay",Yes,No,Yes,Jazz,97,No
9000000868,Thompson-Norman Kitchen,Italian,Richardshire,Utah,2275 Erin Station Apt. 794,(241) 871-1821,thompson-normankitchen@gmail.com,No,40,1:00 PM - 10:00 PM,No,Yes,"Cash, Credit Card, Apple Pay",Yes,No,Yes,None,88,Yes
9000000869,"Le, Jones and Macdonald Bar",American,East Pamela,Rhode Island,20400 Vance Overpass,(219) 454-2952,lejonesandmacdonaldbar@gmail.com,Yes,80,1:00 PM - 10:00 PM,Yes,No,"Cash, Credit Card, Apple Pay",No,No,No,Jazz,92,Yes
9000000870,"Walters, King and Taylor Diner",Mexican,Garciabury,Ohio,323 Elliott Gateway,(842) 980-2409,walterskingandtaylordiner@gmail.com,No,60,9:00 AM - 5:00 PM,Yes,No,Cash Only,No,No,Yes,Pop,95,Yes
9000000871,"Peterson, Walker and Stevens Diner",Greek,Lake Matthewburgh,Kentucky,715 Sarah Corner,(396) 907-7345,petersonwalkerandstevensdiner@gmail.com,Yes,40,8:00 AM - 4:00 PM,Yes,Yes,All Methods,Yes,No,No,Pop,96,Yes
9000000872,Neal-Rodriguez Grill,Italian,North Wendy,North Carolina,59565 Cynthia Corner Suite 416,(333) 694-8600,neal-rodriguezgrill@gmail.com,No,20,8:00 AM - 4:00 PM,No,Yes,"Cash, Credit Card",Yes,Yes,Yes,Jazz,97,Yes
9000000873,Kramer LLC Bistro,Vegan,West Laceyville,Maryland,71894 Hobbs Squares,(270) 522-3683,kramerllcbistro@gmail.com,No,40,12:00 PM - 9:00 PM,Yes,Yes,"Cash, Credit Card",Yes,Yes,No,Jazz,95,No
9000000874,"Goodman, Torres and Davis Grill",Greek,Changborough,Indiana,9128 John Creek,(511) 881-5116,goodmantorresanddavisgrill@gmail.com,Yes,40,12:00 PM - 9:00 PM,No,Yes,Cash Only,Yes,Yes,No,Instrumental,100,No
9000000875,Duke PLC Bistro,Thai,Lake Tamara,Florida,218 Nicole Plaza,(856) 714-4788,dukeplcbistro@gmail.com,Yes,100,11:00 AM - 11:00 PM,Yes,Yes,"Credit Card, Apple Pay",No,Yes,No,Pop,95,Yes
9000000876,Crawford Group Kitchen,American,West Chadville,Connecticut,71660 Olsen Flat Apt. 445,(666) 747-9843,crawfordgroupkitchen@gmail.com,No,20,12:00 PM - 9:00 PM,Yes,No,"Credit Card, Apple Pay",Yes,No,No,None,98,Yes
9000000877,"Frazier, Williams and Williams Diner",Mexican,Ramirezberg,California,93351 Ward Mall Apt. 150,(789) 558-3382,frazierwilliamsandwilliamsdiner@gmail.com,Yes,40,1:00 PM - 10:00 PM,Yes,Yes,All Methods,Yes,No,Yes,Live,94,Yes
9000000878,Ramsey-Gonzalez Bar,Indian,New Patrickmouth,Massachusetts,631 Alyssa Gateway Suite 679,(847) 342-5604,ramsey-gonzalezbar@gmail.com,No,100,10:00 AM - 10:00 PM,Yes,Yes,Cash Only,Yes,Yes,Yes,Pop,81,No
9000000879,"Nicholson, Olson and Taylor Bistro",Thai,New Jessicabury,Maine,2845 David Ville,(408) 924-4271,nicholsonolsonandtaylorbistro@gmail.com,No,20,11:00 AM - 11:00 PM,No,No,"Credit Card, Apple Pay",Yes,No,No,Instrumental,90,Yes
9000000880,"Cook, Mejia and Green Diner",French,Josephshire,Arizona,782 Romero Haven,(503) 822-2189,cookmejiaandgreendiner@gmail.com,No,40,10:00 AM - 10:00 PM,Yes,No,"Credit Card, Apple Pay",Yes,Yes,No,None,98,No
9000000881,"Clark, Gallegos and Brown Bistro",Thai,Port Holly,New Jersey,8736 Robinson Fort Suite 242,(542) 413-1024,clarkgallegosandbrownbistro@gmail.com,Yes,60,8:00 AM - 4:00 PM,Yes,No,"Cash, Credit Card",Yes,No,No,Instrumental,86,Yes
9000000882,"Jackson, Alexander and White Bistro",Indian,Chelseamouth,Delaware,27981 Katie Glen,(921) 974-6038,jacksonalexanderandwhitebistro@gmail.com,No,60,12:00 PM - 9:00 PM,No,No,"Cash, Credit Card, Apple Pay",Yes,No,No,Live,80,Yes
9000000883,Shields and Sons Grill,Chinese,Port Nicolefurt,South Carolina,979 Sarah Harbors Suite 013,(722) 470-2542,shieldsandsonsgrill@gmail.com,Yes,40,11:00 AM - 11:00 PM,No,Yes,"Credit Card, Google Pay",No,No,No,None,81,Yes
9000000884,"Smith, Murphy and White Bar",Vegan,West Vanessafort,,6730 Hughes Spring,(221) 496-3339,smithmurphyandwhitebar@gmail.com,No,80,9:00 AM - 5:00 PM,No,Yes,"Google Pay, Cash",No,No,Yes,Instrumental,86,No
9000000885,"Petty, Campos and Reed Grill",Greek,Gutierrezport,Wyoming,6166 Tracie Mall,(370) 271-4691,pettycamposandreedgrill@gmail.com,Yes,20,11:00 AM - 11:00 PM,Yes,Yes,Cash Only,No,Yes,No,None,87,No
9000000886,Rowland-Turner Cafe,American,North Sheryl,Kansas,6177 Jeffery Route Apt. 883,(679) 702-5404,rowland-turnercafe@gmail.com,Yes,60,1:00 PM - 10:00 PM,No,No,Cash Only,Yes,Yes,Yes,Pop,99,No
9000000887,Friedman-Smith Cafe,Thai,North Andrewbury,Connecticut,68095 Tara Pines,(394) 361-8170,friedman-smithcafe@gmail.com,Yes,40,1:00 PM - 10:00 PM,No,Yes,"Cash, Credit Card",Yes,Yes,Yes,Jazz,97,Yes
9000000888,"Johnson, Wright and Ward Bistro",Italian,Lake Emily,Florida,7342 Williams Fork Apt. 122,(486) 794-5392,johnsonwrightandwardbistro@gmail.com,No,20,10:00 AM - 10:00 PM,No,Yes,"Cash, Credit Card, Apple Pay",No,Yes,No,Jazz,98,Yes
9000000889,Robinson-White Cafe,Indian,Austinfort,New Jersey,879 Brooks Creek,(693) 687-3332,robinson-whitecafe@gmail.com,Yes,80,1:00 PM - 10:00 PM,No,No,Credit Card Only,Yes,Yes,Yes,Jazz,94,Yes
9000000890,"Weber, Gordon and Shelton Bar",Italian,Novakfort,Kentucky,940 Jesus Bypass,(669) 418-9006,webergordonandsheltonbar@gmail.com,No,80,7:00 AM - 3:00 PM,Yes,Yes,"Credit Card, Google Pay",Yes,Yes,No,Instrumental,92,No
9000000891,Jones Group Bar,Italian,Johnsonville,Alaska,649 Brandon Branch Apt. 424,(472) 252-4715,jonesgroupbar@gmail.com,No,40,7:00 AM - 3:00 PM,No,Yes,"Cash, Credit Card, Apple Pay",No,No,No,Pop,95,Yes
9000000892,"Parker, Warren and May Kitchen",Japanese,Jimenezborough,Wyoming,3892 Scott Causeway,(733) 705-7980,parkerwarrenandmaykitchen@gmail.com,Yes,80,11:00 AM - 11:00 PM,Yes,Yes,"Cash, Credit Card, Apple Pay",No,No,No,Instrumental,92,No
9000000893,Hahn LLC Kitchen,French,East Robertshire,New York,0431 Eric Garden,(869) 223-4212,hahnllckitchen@gmail.com,Yes,80,8:00 AM - 4:00 PM,Yes,Yes,Credit Card Only,Yes,No,No,Pop,93,No
9000000894,Alvarez-Cruz Bistro,Thai,Port Claytonshire,Pennsylvania,56579 Joanna Squares,(620) 974-5446,alvarez-cruzbistro@gmail.com,No,100,7:00 AM - 3:00 PM,No,Yes,"Credit Card, Apple Pay",Yes,Yes,Yes,Jazz,96,Yes
9000000895,"Baker, Taylor and Taylor Bistro",Italian,Myershaven,Connecticut,0461 Justin River,(337) 385-8593,bakertaylorandtaylorbistro@gmail.com,No,80,9:00 AM - 5:00 PM,Yes,No,"Credit Card, Apple Pay",No,Yes,No,Jazz,81,No
9000000896,Brown PLC Diner,Thai,Waltonhaven,Indiana,648 Candice Parks,(293) 370-7123,brownplcdiner@gmail.com,No,80,9:00 AM - 5:00 PM,No,Yes,"Credit Card, Google Pay",No,Yes,Yes,Pop,99,No
9000000897,Riley PLC Bar,Greek,Phillipsberg,New Mexico,07256 Michael Fords Suite 441,(732) 701-3658,rileyplcbar@gmail.com,Yes,60,1:00 PM - 10:00 PM,No,Yes,"Google Pay, Cash",No,No,Yes,Live,80,Yes
9000000898,Olsen-Gray Diner,Japanese,East Danielborough,California,928 Eugene Estate Suite 119,(455) 689-8395,olsen-graydiner@gmail.com,Yes,60,10:00 AM - 10:00 PM,No,No,Cash Only,Yes,Yes,Yes,None,96,No
9000000899,"Montgomery, Adams and Reid Bistro",Japanese,Langstad,Missouri,9025 Angela Isle Apt. 299,(256) 795-4054,montgomeryadamsandreidbistro@gmail.com,No,40,10:00 AM - 10:00 PM,No,No,"Credit Card, Google Pay",Yes,No,Yes,None,81,Yes
9000000900,Joseph-Thompson Diner,Italian,Pamelaberg,West Virginia,259 Emily Hills Apt. 186,(268) 265-2098,joseph-thompsondiner@gmail.com,Yes,60,7:00 AM - 3:00 PM,Yes,Yes,"Credit Card, Google Pay",Yes,Yes,Yes,Pop,82,Yes
9000000901,Long Group Diner,Italian,Port Kellymouth,,25298 Barnes Cliff Apt. 077,(992) 599-9875,longgroupdiner@gmail.com,No,100,11:00 AM - 11:00 PM,Yes,No,"Cash, Credit Card",No,No,No,Pop,93,Yes
9000000902,Reyes PLC Bistro,American,South Kristin,Washington,554 Mercado Track,(621) 806-2779,reyesplcbistro@gmail.com,Yes,40,10:00 AM - 10:00 PM,No,No,Cash Only,No,No,No,None,100,No
9000000903,"Walters, Jones and Best Cafe",American,North Williamhaven,Colorado,14087 Moody Summit,(408) 700-6235,waltersjonesandbestcafe@gmail.com,No,80,1:00 PM - 10:00 PM,Yes,No,All Methods,No,No,No,None,82,No
9000000904,Mason LLC Bistro,Vegan,Wilsonville,,48966 Mary Club,(539) 990-4118,masonllcbistro@gmail.com,No,100,1:00 PM - 10:00 PM,Yes,Yes,"Cash, Credit Card",Yes,Yes,No,Pop,97,No
9000000905,Page PLC Diner,Vegan,Lake Anthonyfurt,New Hampshire,18222 Thomas Land Apt. 641,(608) 295-7911,pageplcdiner@gmail.com,No,100,12:00 PM - 9:00 PM,No,No,"Credit Card, Google Pay",Yes,Yes,No,Pop,98,No
9000000906,Jackson and Sons Bar,Mexican,Dianeburgh,Oklahoma,59178 Robert Flats Apt. 187,(221) 716-3915,jacksonandsonsbar@gmail.com,Yes,100,7:00 AM - 3:00 PM,Yes,Yes,Credit Card Only,Yes,Yes,No,None,81,Yes
9000000907,"Hamilton, Booker and Barnes Bar",Greek,Port Stevenburgh,Kentucky,06645 Warren Avenue Suite 369,(454) 709-8109,hamiltonbookerandbarnesbar@gmail.com,No,60,8:00 AM - 4:00 PM,No,No,"Credit Card, Google Pay",Yes,No,No,Pop,89,Yes
9000000908,Campbell-Martinez Diner,Italian,Lake Nathan,Arizona,2233 Welch Course Apt. 118,(646) 949-6458,campbell-martinezdiner@gmail.com,No,80,9:00 AM - 5:00 PM,No,Yes,"Credit Card, Apple Pay",Yes,No,No,Jazz,91,No
9000000909,Davenport-Williams Bar,American,Johnshire,Missouri,9037 Peterson Streets Suite 003,(395) 889-5888,davenport-williamsbar@gmail.com,Yes,100,8:00 AM - 4:00 PM,No,Yes,All Methods,No,Yes,Yes,Pop,82,No
9000000910,Hughes PLC Grill,Mexican,Michaelstad,Ohio,5383 Melton Bridge,(918) 551-1475,hughesplcgrill@gmail.com,Yes,20,7:00 AM - 3:00 PM,Yes,No,"Cash, Credit Card, Apple Pay",Yes,Yes,No,None,94,No
9000000911,"Garcia, Nash and Gilbert Bistro",Greek,Zoeburgh,,7172 Heath Center,(239) 610-1355,garcianashandgilbertbistro@gmail.com,No,100,7:00 AM - 3:00 PM,Yes,No,"Credit Card, Google Pay",Yes,Yes,No,Live,82,Yes
9000000912,Liu-Kelly Bar,French,Feliciaburgh,Utah,74361 Valencia Expressway Apt. 712,(376) 320-8573,liu-kellybar@gmail.com,No,80,11:00 AM - 11:00 PM,Yes,Yes,Credit Card Only,Yes,Yes,No,Live,80,Yes
9000000913,"Alexander, Johnson and Webster Grill",Thai,New Dennisburgh,Massachusetts,292 Todd Village Suite 995,(675) 899-3676,alexanderjohnsonandwebstergrill@gmail.com,Yes,80,10:00 AM - 10:00 PM,Yes,Yes,All Methods,No,No,No,Jazz,93,Yes
9000000914,"Richardson, Alexander and Blackwell Grill",Thai,Burchton,Massachusetts,41853 Mann Circle,(815) 615-6574,richardsonalexanderandblackwellgrill@gmail.com,Yes,20,11:00 AM - 11:00 PM,No,Yes,Credit Card Only,No,Yes,Yes,Jazz,96,No
9000000915,Thomas-Taylor Cafe,Mexican,Castillohaven,Massachusetts,75004 Jones Junction Apt. 529,(867) 755-5729,thomas-taylorcafe@gmail.com,No,80,1:00 PM - 10:00 PM,No,Yes,Credit Card Only,Yes,Yes,No,Instrumental,98,No
9000000916,Duran Group Bistro,Vegan,Wesleymouth,Ohio,677 Jim Ports Apt. 598,(508) 532-1810,durangroupbistro@gmail.com,No,100,1:00 PM - 10:00 PM,No,No,"Cash, Credit Card, Apple Pay",No,Yes,Yes,Instrumental,88,No
9000000917,Dean and Sons Bistro,Vegan,New Peter,Mississippi,2786 Mary Junction Suite 888,(677) 856-5529,deanandsonsbistro@gmail.com,No,40,9:00 AM - 5:00 PM,Yes,No,"Credit Card, Apple Pay",Yes,Yes,No,Instrumental,95,Yes
9000000918,"Downs, Silva and Hopkins Bar",American,Port Anthonymouth,Kentucky,7379 Green Common Suite 383,(859) 636-1800,downssilvaandhopkinsbar@gmail.com,Yes,100,11:00 AM - 11:00 PM,No,Yes,All Methods,Yes,Yes,Yes,Live,94,No
9000000919,Hendrix Group Diner,Japanese,Ericshire,Nevada,15482 Karen Mountains Apt. 374,(931) 673-6141,hendrixgroupdiner@gmail.com,Yes,20,1:00 PM - 10:00 PM,Yes,No,Credit Card Only,No,Yes,Yes,Jazz,93,No
9000000920,Foster PLC Grill,Chinese,North Pennybury,Alabama,6557 Henson Neck,(576) 569-6950,fosterplcgrill@gmail.com,Yes,20,8:00 AM - 4:00 PM,No,No,"Cash, Credit Card, Apple Pay",Yes,No,Yes,Jazz,92,Yes
9000000921,Gordon-Ward Bar,Italian,Goodton,Florida,7278 Molly Station Suite 558,(745) 515-2195,gordon-wardbar@gmail.com,Yes,80,7:00 AM - 3:00 PM,Yes,Yes,All Methods,Yes,No,Yes,Live,91,Yes
9000000922,"Norton, Stephens and Alvarado Kitchen",Vegan,West Rickeyview,Kentucky,20535 Spencer Drives Suite 400,(602) 771-3277,nortonstephensandalvaradokitchen@gmail.com,No,40,7:00 AM - 3:00 PM,No,Yes,"Credit Card, Apple Pay",Yes,No,Yes,Instrumental,100,No
9000000923,"Collins, Young and Orozco Cafe",Indian,New Elizabethborough,Texas,46784 Vincent Springs,(875) 902-1070,collinsyoungandorozcocafe@gmail.com,Yes,80,11:00 AM - 11:00 PM,Yes,Yes,"Cash, Credit Card, Apple Pay",Yes,No,Yes,Jazz,100,Yes
9000000924,"Weber, Young and Phillips Cafe",Greek,New Jennifer,Oregon,912 Jacob Radial Apt. 384,(801) 356-6950,weberyoungandphillipscafe@gmail.com,No,60,10:00 AM - 10:00 PM,No,Yes,All Methods,Yes,Yes,No,Instrumental,80,No
9000000925,Jensen-Roberts Diner,Greek,Marshside,Missouri,2921 Joshua Roads,(934) 560-9327,jensen-robertsdiner@gmail.com,Yes,60,7:00 AM - 3:00 PM,Yes,Yes,"Cash, Credit Card",No,Yes,Yes,None,96,No
9000000926,Miller and Sons Grill,Italian,Robertsonmouth,South Dakota,58108 Curtis Hill Suite 996,(589) 284-8908,millerandsonsgrill@gmail.com,Yes,20,12:00 PM - 9:00 PM,No,No,All Methods,Yes,Yes,Yes,Live,81,No
9000000927,Mann-Morgan Grill,Mexican,Powellstad,,012 James Union,(810) 822-4961,mann-morgangrill@gmail.com,No,60,8:00 AM - 4:00 PM,Yes,No,Cash Only,No,No,No,None,93,Yes
9000000928,"Carpenter, Mason and Jones Cafe",Indian,Melissamouth,Hawaii,077 Jasmine Isle,(967) 916-4320,carpentermasonandjonescafe@gmail.com,No,80,12:00 PM - 9:00 PM,No,No,"Credit Card, Apple Pay",No,Yes,No,Pop,82,Yes
9000000929,"Cline, Hart and Day Grill",American,North Christopher,Georgia,6266 Lori Path Suite 484,(415) 756-1022,clinehartanddaygrill@gmail.com,Yes,40,7:00 AM - 3:00 PM,No,No,"Credit Card, Apple Pay",No,No,No,Instrumental,97,No
9000000930,Parker-Miller Bistro,Thai,West Juliaport,North Carolina,5325 Hutchinson Islands Suite 741,(716) 323-5345,parker-millerbistro@gmail.com,No,80,8:00 AM - 4:00 PM,No,No,"Credit Card, Google Pay",No,No,Yes,Pop,96,No
9000000931,Valenzuela-Barnes Grill,Indian,North Julia,South Dakota,47756 Wallace Parkway Suite 747,(739) 476-8233,valenzuela-barnesgrill@gmail.com,Yes,60,1:00 PM - 10:00 PM,No,No,"Google Pay, Cash",Yes,Yes,No,Pop,96,No
9000000932,Price-Newman Kitchen,Mexican,Lake Rachelchester,Nebraska,506 Jones Loop Apt. 748,(203) 573-7911,price-newmankitchen@gmail.com,No,80,1:00 PM - 10:00 PM,Yes,No,"Credit Card, Google Pay",Yes,No,No,Pop,89,No
9000000933,Pearson Inc Bar,Vegan,West Lisa,New Hampshire,320 Bennett Roads Suite 510,(909) 222-1539,pearsonincbar@gmail.com,No,40,9:00 AM - 5:00 PM,Yes,No,"Credit Card, Apple Pay",No,Yes,Yes,Live,90,No
9000000934,Moreno-Coleman Grill,French,Samuelstad,Utah,95474 Rhodes Ranch,(958) 562-7448,moreno-colemangrill@gmail.com,Yes,20,12:00 PM - 9:00 PM,Yes,No,"Google Pay, Cash",No,No,Yes,Jazz,90,No
9000000935,"Lopez, Heath and Potter Kitchen",Indian,West Michael,New York,32931 Lane Cove Apt. 277,(551) 342-4686,lopezheathandpotterkitchen@gmail.com,Yes,20,1:00 PM - 10:00 PM,No,No,Cash Only,Yes,No,Yes,Pop,85,Yes
9000000936,"Ayers, Garcia and Daniel Bistro",Japanese,New Ashley,Hawaii,330 Terri Inlet,(511) 750-6965,ayersgarciaanddanielbistro@gmail.com,No,40,12:00 PM - 9:00 PM,No,No,"Credit Card, Apple Pay",No,No,Yes,Pop,83,No
9000000937,Cohen-Morgan Grill,Greek,Allenland,Alaska,2869 Michael Lodge,(950) 459-1713,cohen-morgangrill@gmail.com,Yes,20,7:00 AM - 3:00 PM,Yes,No,"Credit Card, Apple Pay",Yes,No,No,Instrumental,88,No
9000000938,Lee Ltd Bar,American,North Sarahchester,Maryland,095 Jennifer Place,(830) 468-4119,leeltdbar@gmail.com,No,80,11:00 AM - 11:00 PM,No,No,Credit Card Only,Yes,No,Yes,Live,80,No
9000000939,"Larson, Martinez and Guerrero Bistro",Indian,Jeremyport,Wyoming,73754 Brandon Green,(390) 887-9360,larsonmartinezandguerrerobistro@gmail.com,No,40,1:00 PM - 10:00 PM,Yes,Yes,"Credit Card, Apple Pay",No,No,No,Pop,92,Yes
9000000940,Walton Group Bar,Japanese,Jacobport,Vermont,377 Herring Grove Apt. 400,(470) 682-8070,waltongroupbar@gmail.com,Yes,80,11:00 AM - 11:00 PM,Yes,Yes,All Methods,No,Yes,No,Pop,91,Yes
9000000941,Wiggins-Wilson Kitchen,Indian,Sandraborough,Iowa,9033 Walls Harbor,(442) 876-8351,wiggins-wilsonkitchen@gmail.com,No,40,8:00 AM - 4:00 PM,Yes,No,All Methods,No,Yes,Yes,None,91,No
9000000942,"Henry, Blair and Vaughn Kitchen",Mexican,Lisatown,Iowa,589 Smith Estates Suite 669,(667) 538-8593,henryblairandvaughnkitchen@gmail.com,No,80,12:00 PM - 9:00 PM,No,No,"Google Pay, Cash",Yes,Yes,Yes,None,83,Yes
9000000943,Sharp-Smith Cafe,Chinese,New Sabrinamouth,Connecticut,718 Williams Station Apt. 854,(339) 615-1805,sharp-smithcafe@gmail.com,No,100,7:00 AM - 3:00 PM,No,No,All Methods,No,No,No,None,89,Yes
9000000944,Martin Group Kitchen,Greek,Lake Brandonmouth,Washington,1537 Grace Green,(453) 660-5086,martingroupkitchen@gmail.com,No,80,10:00 AM - 10:00 PM,No,No,"Cash, Credit Card, Apple Pay",Yes,Yes,No,Jazz,92,No
9000000945,"Adams, Padilla and Moss Bar",Mexican,South Mary,Nevada,0278 Alexander Circles,(613) 627-6042,adamspadillaandmossbar@gmail.com,Yes,40,12:00 PM - 9:00 PM,Yes,Yes,Cash Only,No,Yes,Yes,Jazz,85,No
9000000946,Foley-West Bar,Japanese,New Angelica,Iowa,798 Simon Alley Apt. 771,(448) 730-5236,foley-westbar@gmail.com,No,80,9:00 AM - 5:00 PM,Yes,Yes,Cash Only,Yes,Yes,Yes,Pop,100,Yes
9000000947,"Medina, Martinez and Nguyen Diner",French,North Kathy,Nebraska,42357 Peterson Mount,(502) 341-4001,medinamartinezandnguyendiner@gmail.com,Yes,60,7:00 AM - 3:00 PM,Yes,No,All Methods,Yes,No,No,Instrumental,92,No
9000000948,Cox-Garcia Bistro,Indian,East Justin,Texas,697 Alexander Burg Suite 947,(749) 427-4832,cox-garciabistro@gmail.com,Yes,20,10:00 AM - 10:00 PM,Yes,Yes,"Cash, Credit Card",No,No,Yes,None,97,No
9000000949,Wright-Gibbs Diner,Mexican,Dixontown,Washington,4711 Willis Lane Apt. 858,(304) 516-7388,wright-gibbsdiner@gmail.com,Yes,100,10:00 AM - 10:00 PM,Yes,No,"Cash, Credit Card",Yes,Yes,Yes,None,95,No
9000000950,Downs-Powers Grill,American,Richardchester,New York,2737 Amy Circles Suite 286,(300) 756-3592,downs-powersgrill@gmail.com,Yes,40,7:00 AM - 3:00 PM,No,Yes,"Credit Card, Apple Pay",Yes,Yes,Yes,Jazz,91,Yes
9000000951,Bowers Ltd Cafe,Italian,West Thomasborough,Mississippi,13298 Matthew Village,(947) 216-5804,bowersltdcafe@gmail.com,Yes,60,9:00 AM - 5:00 PM,Yes,No,"Cash, Credit Card, Apple Pay",Yes,Yes,No,None,81,Yes
9000000952,Ramirez and Sons Diner,French,Gallagherburgh,Alabama,8519 Ramirez Cove Apt. 112,(901) 217-9719,ramirezandsonsdiner@gmail.com,Yes,40,7:00 AM - 3:00 PM,No,No,"Cash, Credit Card, Apple Pay",Yes,Yes,No,Live,87,No
9000000953,Hudson-Mendez Bistro,American,Port Emilyland,Colorado,79233 Douglas Crescent,(357) 527-1533,hudson-mendezbistro@gmail.com,No,100,12:00 PM - 9:00 PM,Yes,No,"Credit Card, Google Pay",No,No,No,None,96,No
9000000954,"Gilbert, Thompson and Wagner Grill",Vegan,Carlmouth,South Dakota,503 Paul Throughway,(844) 911-2134,gilbertthompsonandwagnergrill@gmail.com,Yes,20,12:00 PM - 9:00 PM,No,No,"Cash, Credit Card, Apple Pay",Yes,Yes,Yes,Instrumental,98,No
9000000955,White Group Cafe,Mexican,Ginafort,New Jersey,2953 Aaron Via,(331) 342-8508,whitegroupcafe@gmail.com,Yes,60,12:00 PM - 9:00 PM,Yes,No,"Credit Card, Google Pay",No,No,Yes,None,92,No
9000000956,Russell LLC Diner,Italian,Williamsview,Pennsylvania,499 Rodney Avenue Suite 884,(469) 586-9320,russellllcdiner@gmail.com,Yes,80,10:00 AM - 10:00 PM,Yes,No,All Methods,Yes,Yes,No,Jazz,82,No
9000000957,"Parks, Fisher and Barnes Grill",Italian,North Jaredfort,Kentucky,323 Bryant Mountain,(644) 437-3002,parksfisherandbarnesgrill@gmail.com,Yes,20,11:00 AM - 11:00 PM,No,No,"Credit Card, Apple Pay",No,Yes,No,Pop,82,Yes
9000000958,Thompson-Cox Diner,Greek,West Moniquemouth,Georgia,4915 Gordon Meadow Apt. 806,(287) 817-1585,thompson-coxdiner@gmail.com,Yes,80,11:00 AM - 11:00 PM,Yes,Yes,"Google Pay, Cash",Yes,No,Yes,Live,92,Yes
9000000959,"Brady, Webb and Boyer Bistro",American,Lake Gregoryberg,Georgia,7420 Lopez Bypass,(587) 274-7494,bradywebbandboyerbistro@gmail.com,No,80,8:00 AM - 4:00 PM,No,No,All Methods,No,No,Yes,Pop,90,No
9000000960,Lee LLC Bistro,Chinese,South Kathleentown,,02384 Hernandez Meadow,(228) 955-2211,leellcbistro@gmail.com,Yes,20,10:00 AM - 10:00 PM,No,Yes,"Cash, Credit Card, Apple Pay",No,Yes,Yes,Live,84,Yes
9000000961,Leon-Carson Bar,Greek,Millerside,Arizona,01048 Ryan Run,(388) 422-8135,leon-carsonbar@gmail.com,Yes,20,11:00 AM - 11:00 PM,No,No,"Cash, Credit Card",Yes,No,Yes,Live,98,Yes
9000000962,Arnold LLC Kitchen,Thai,Garzaton,North Carolina,4408 Nicole Canyon Apt. 842,(992) 574-3524,arnoldllckitchen@gmail.com,No,40,9:00 AM - 5:00 PM,Yes,No,"Cash, Credit Card, Apple Pay",Yes,Yes,Yes,Jazz,92,No
9000000963,Cole Inc Bar,Vegan,East Mark,New Hampshire,68206 Sarah Bridge,(715) 630-3407,coleincbar@gmail.com,No,40,12:00 PM - 9:00 PM,No,Yes,Cash Only,No,Yes,No,Pop,95,No
9000000964,"Ferrell, Miller and Stevens Cafe",Greek,Nortonburgh,Missouri,19537 Graves Track Suite 616,(258) 795-1810,ferrellmillerandstevenscafe@gmail.com,No,80,9:00 AM - 5:00 PM,No,Yes,"Credit Card, Google Pay",No,No,Yes,Live,92,No
9000000965,Nixon-Martinez Cafe,Thai,New Williamfurt,Oklahoma,384 Robbins Course Suite 599,(211) 700-2208,nixon-martinezcafe@gmail.com,No,60,1:00 PM - 10:00 PM,Yes,Yes,All Methods,Yes,Yes,Yes,Live,87,Yes
9000000966,Bartlett and Sons Diner,Greek,South Melanie,Iowa,0058 Nathan Corners,(792) 667-3546,bartlettandsonsdiner@gmail.com,Yes,80,10:00 AM - 10:00 PM,No,Yes,"Cash, Credit Card",Yes,No,Yes,Instrumental,84,No
9000000967,"Rivas, Welch and Snyder Bistro",Greek,Port Michael,Hawaii,3130 Harris Causeway,(299) 623-4192,rivaswelchandsnyderbistro@gmail.com,No,20,12:00 PM - 9:00 PM,Yes,No,Cash Only,No,Yes,No,Live,83,No
9000000968,"Marks, Smith and Wall Bistro",Mexican,South Julie,New York,1555 Kelly Coves,(412) 233-5714,markssmithandwallbistro@gmail.com,Yes,60,9:00 AM - 5:00 PM,Yes,Yes,All Methods,No,Yes,No,Instrumental,86,Yes
9000000969,Johnson and Sons Bistro,Greek,East Dennis,Georgia,89884 Laurie Springs Suite 751,(497) 263-9686,johnsonandsonsbistro@gmail.com,No,100,11:00 AM - 11:00 PM,Yes,No,"Cash, Credit Card, Apple Pay",No,No,Yes,Live,87,Yes
9000000970,Fowler-Hall Cafe,Mexican,West Robert,Illinois,8003 Phillips Estate,(303) 234-2115,fowler-hallcafe@gmail.com,Yes,60,9:00 AM - 5:00 PM,Yes,Yes,"Credit Card, Apple Pay",No,No,Yes,Pop,84,Yes
9000000971,"Warren, Moreno and Jones Cafe",Vegan,Bowmanville,Oregon,5896 Cooper Alley Suite 984,(543) 415-6042,warrenmorenoandjonescafe@gmail.com,No,60,1:00 PM - 10:00 PM,No,Yes,"Cash, Credit Card",No,Yes,No,None,89,No
9000000972,Simmons-Rocha Bistro,Thai,Jenkinstown,Alabama,5783 Jackson Highway Suite 568,(612) 905-1199,simmons-rochabistro@gmail.com,No,100,12:00 PM - 9:00 PM,No,Yes,Credit Card Only,Yes,No,No,Pop,91,No
